CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster,retorno_medio_diario,retorno_acumulado,volatilidade,max_drawdown,pl_medio,captacao_media,resgate_medio,cotistas_medio,fluxo_liquido_medio,sharpe
06001785000101,,,,,2,0.0005221339301967182,0.13641488862794326,0.0002997971617243925,-0.001311210196722378,29083671695.35553,8488740.67593496,31440010.99394309,1.0,-22951270.318008132,1.741623994014736
06006188000161,BB TOP DI C RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,2,0.0005537019818910077,0.14460923428966788,0.00014633764402576918,0.0,51105264313.80661,696053051.3417552,734154789.8882858,8.681632653061225,-38101738.546530604,3.7837289617256933
06015368000100,,,,,3,0.00037685693725633234,0.09768880340464947,0.0013834580892852588,-0.011479096855402451,6232320498.74743,2483237.616746988,21781792.4724498,101447.15662650602,-19298554.855702814,0.2724021350375922
06066907000130,ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA,FIF,,,2,0.0005557309570884893,0.14772053772771931,0.00020448227499780187,-0.0015169573370477363,14768445704.278273,13357529.61558233,19887575.45638554,9.839357429718875,-6530045.840803212,2.7177463528047276
06078264000144,TAU PEDRA NEGRA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA,FACFIF,,,1,-0.003783774737167414,-1.0,0.06660223013531871,-1.0,53149629.862370685,0.0,459186.41456896556,13.323275862068966,-459186.41456896556,-0.056811532128575135
06081490000184,BRAM FI FINANCEIRO - CI RF CP - RESP LIMITADA,FIF,,,2,0.0005231833966649058,0.1385044460095881,1.826491786853477e-05,0.0,3760011806.8147793,36152639.198433734,37174733.081365466,28.220883534136547,-1022093.8829317316,28.64416913509374
06084861000181,,,,,2,0.0005478101433174767,0.14672615626261254,0.00017877210221365676,-0.0007895835418365298,34740273200.2616,1089697.7710756974,21028120.86689243,24.0,-19938423.095816735,3.0642932344263074
06124244000162,CSHG SIGMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO - MULT RESP LTDA,FACFIF,,,1,-0.019198160146147687,-1.0,0.14008751175960002,-1.0,13370696.288846154,0.0,291106.3026923077,2.8846153846153846,-291106.3026923077,-0.13704405128626365
06175696000173,ITAÚ SOBERANO RENDA FIXA SIMPLES FIF DA CIC RESPONSABILIDADE LIMITADA,FIF,,,2,0.0005271797693252099,0.1432413146065188,8.399069967509323e-05,0.0,44024193053.59518,2405226213.4118037,2397354607.2616467,3359.250980392157,7871606.150156975,6.276644573322216
06301947000119,NOVUS INSTITUCIONAL FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,FIF,,,3,0.0005734667699078025,0.1572124538287596,0.0011848936246153807,-0.0049446815806841555,112333699.86476563,52246.1056640625,409880.84921875,6570.375,-357634.74355468753,0.4839816486428907
06866051000187,,,,,3,0.000554974264412364,0.14751097240346045,4.1768781813727206e-05,0.0,2356577364.0236545,17922686.102088355,14660948.14686747,17925.17269076305,3261737.9552208837,13.28681949326023
06877860000194,,,,,2,0.0005437978895795211,0.1443367133991995,1.835345579528139e-05,0.0,6071501486.708233,6534466.231686748,11651888.000803212,1.0,-5117421.769116464,29.62918240821599
07005590000194,ENERGY RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,2,0.0005427406823805619,0.14403688647742552,1.805492753383281e-05,0.0,4137856761.7791166,80640897.6251004,83296506.33156626,151.52208835341366,-2655608.7064658552,30.06052953486131
07096326000103,,,,,1,-0.00997081881228582,-1.0,0.10322680663040044,-1.0,11018941.357777778,0.0,147674.71494949496,2.98989898989899,-147674.71494949496,-0.09659137134781227
07096435000120,,,,,2,0.0005618778676237811,0.14947635673835258,2.5700931479058953e-05,0.0,24321020800.628796,80398988.81168675,77826605.17417671,37.46586345381526,2572383.6375100464,21.862159668477293
07103364000146,,,,,2,0.0005510499397123265,0.14634014250270355,0.000625914840058553,-0.0036875485220699226,38770468947.0747,14389771.328032129,37051080.23240964,93.855421686747,-22661308.904377513,0.8803912360677962
07104801000146,,,,,1,-0.004444484962903362,-1.0,0.06554559054784773,-1.0,19080855.032248996,0.0,97004.450562249,0.9718875502008032,-97004.450562249,-0.06780753557569866
07160694000173,,,,,2,0.0005530643582281309,0.14696806117715622,2.0814702865359326e-05,0.0,9109052804.415943,51080228.35742972,52332123.08345382,85.80321285140562,-1251894.7260240987,26.570850509164032
07165347000133,,,,,2,0.0005380450338579012,0.14269931718661621,0.00022040599152937303,-0.00182668015446772,7749947988.569036,39145439.87365461,35471591.675983936,78.87951807228916,3673848.197670676,2.441154299501868
07187466000197,,,,,2,0.0005424026769493112,0.1439409845445334,2.7233371902247915e-05,0.0,943831229.4961044,28793852.059759036,28872306.673975904,1.0,-78454.61421686783,19.91683875563495
07187542000164,,,,,2,0.0005462119956179889,0.14501893296987478,0.0001400793287728458,-0.0005113422633707761,12620807658.325783,6429335.995662651,13211627.60871486,76.06024096385542,-6782291.613052209,3.8993047753943224
07187548000131,,,,,2,0.0005461871268321992,0.1450033748845141,0.00028244047849669416,-0.0016183379403233514,41774454148.37041,9565800.629759036,40519408.379759036,35.0,-30953607.75,1.9338132046061949
07192409000104,,,,,2,0.0005450614193602382,0.14469508748550441,2.8975892998841543e-05,0.0,4249223718.7863054,25143520.713574298,31358351.99606426,852.1285140562248,-6214831.282489963,18.810858370509226
07214377000192,,,,,2,0.0005141102157056435,0.13653071201970057,3.606840022254474e-05,0.0,22597929183.728443,466983428.11528003,502686462.89852,1001.64,-35703034.78323996,14.253757098555655
07277931000180,,,,,3,0.0005393962239482714,0.14308886019599498,2.452044584483917e-05,0.0,1868729291.6240964,7053092.930682731,3632489.2866666666,22460.01204819277,3420603.6440160642,21.99781469560018
07287126000138,,,,,3,0.0005441769153967528,0.14506676510883842,4.508761934790624e-05,0.0,824830999.9743199,5032940.19984,4121589.586,29602.32,911350.6138399998,12.069320209562653
07290938000132,,,,,1,-0.004066194447559224,-1.0,0.06825440149269663,-1.0,53547284.22486363,0.0,264883.4406818182,1.981818181818182,-264883.4406818182,-0.05957409864614102
07322826000116,,,,,2,0.0005183456152283004,0.1383187681468263,5.817802892212307e-05,0.0,8864946482.815777,16840304.44059761,17979346.807928286,3.0,-1139042.3673306778,8.90964552824841
07351138000184,,,,,3,0.0004929425629584574,0.13000188847378435,5.1757364070765105e-05,0.0,132846156.25473896,844292.8624899598,1001568.275060241,8823.835341365462,-157275.4125702812,9.524104865241652
07364099000150,,,,,3,0.0006252258039809842,0.1672647157596454,0.0016702275383121462,-0.01009279874433357,147591098.01389557,458650.7141365461,264012.50261044176,8900.22891566265,194638.21152610437,0.3743357055487231
07371945000169,,,,,3,0.0004677657060926195,0.12454816687340098,5.765713191123659e-05,0.0,105396213.64345239,280611.49575396825,319004.20829365076,10024.388888888889,-38392.712539682514,8.11288544169604
07381796000119,,,,,1,-0.0046040792330320655,-1.0,0.06894683410966147,-1.0,1299831.4225203253,0.0,7479.742398373984,1.7073170731707317,-7479.742398373984,-0.06677723919432145
07408525000100,,,,,2,0.0005744375786506907,0.15041047735098578,0.00017502552048620832,0.0,27579913938.331875,336510845.54951024,371711227.9049796,101.56734693877551,-35200382.355469346,3.282021827759429
07539298000151,,,,,3,0.0004234439396719765,0.11056445331155196,0.0010001286265203463,-0.005095908540513347,1217698815.315502,1908621.727630522,3646915.033453815,7405.3975903614455,-1738293.305823293,0.4233894805563413
07593967000173,,,,,2,0.0005599989479102465,0.15022558157056043,0.00014095038781491398,0.0,36567004747.20964,139754420.0188048,129785031.61478089,191.70517928286853,9969388.4040239,3.9730216893450288
07593972000186,,,,,2,0.0005541015318687963,0.14598921762935024,0.00015711547998695954,0.0,204634419787.4824,608125195.7806478,542401010.2494737,265.0485829959514,65724185.53117406,3.526715075527798
07647132000159,,,,,1,-0.006226167912734226,-1.0,0.08255127038874163,-1.0,5025222.28117647,0.0,36030.57111111111,1.908496732026144,-36030.57111111111,-0.07542183037783211
07667259000130,,,,,3,0.00045577865167636505,0.1196401291803062,1.6589708599914226e-05,0.0,5315044225.044659,11714296.453052208,27070071.242289156,222399.74297188755,-15355774.789236948,27.47357790713223
07667508000197,,,,,2,0.0005433946617165471,0.14422231768175986,2.334042326130379e-05,0.0,1941650136.8991969,28119477.911646586,8194227.964176707,1.1204819277108433,19925249.94746988,23.281268537123918
07778519000144,,,,,1,-0.04487683098365924,-1.0,0.2133330330671281,-1.0,6579791.70826087,0.0,330243.1391304348,0.9130434782608695,-330243.1391304348,-0.21036044131776882
07882792000114,,,,,3,0.0011439059093841855,0.3134905343280905,0.009369171636293422,-0.08700780509403504,722985155.685743,15928.809116465864,2070882.4584738957,13979.425702811244,-2054953.6493574297,0.12209253430186183
07892335000100,,,,,2,0.0005478537401437021,0.14548764842718143,2.5963439008427127e-05,0.0,1108114416.2768273,17709769.96056225,16111563.845903615,57.8433734939759,1598206.114658637,21.100969712289714
07900281000188,,,,,1,-0.032797426989250235,-1.0,0.18645194476563112,-1.0,20310814.599259257,0.0,717921.1074074074,0.5185185185185185,-717921.1074074074,-0.17590284204584933
07907396000102,,,,,2,0.0005499652671528742,0.14608732462589002,2.544118251426514e-05,0.0,7285922488.665462,77750919.60341366,84431620.29923694,434.00401606425703,-6680700.695823282,21.61712675283481
07919956000130,,,,,2,0.0005040725318312179,0.13139997929227865,0.0002986060163799273,-0.001329054807925284,35581700216.646866,17323612.59126016,32820723.395487804,1.0,-15497110.804227643,1.6880856519309648
07965745000134,,,,,1,-0.06249800514143312,-1.0,0.2500050673667518,-1.0,405379.0616161616,0.0,26950.069696969695,0.15151515151515152,-26950.069696969695,-0.249986953463427
07966986000106,,,,,2,0.0005436359764442207,0.14553490303810768,5.474583469523956e-05,0.0,19629556807.86235,278632331.14553785,270047207.53888446,39.310756972111555,8585123.606653392,9.930179701716973
08070830000105,,,,,1,-0.004403050040162001,-1.0,0.07005296573135235,-1.0,236559367.6185238,0.0,1228623.4745714285,1.9333333333333333,-1228623.4745714285,-0.0628531568106246
08080680000102,,,,,3,0.0006108864395280236,0.16382667566590725,0.001682380776472297,-0.010224907193951959,465707643.93048,799749.07256,759270.06712,17812.312,40479.00543999998,0.36310830940957484
08155147000162,,,,,1,-0.010034901911124237,-1.0,0.09963934475632026,-1.0,1903859.892897196,0.0,19014.569626168224,0.9345794392523364,-19014.569626168224,-0.1007122430969992
08156628000192,,,,,2,0.0005579601423027025,0.14964149291802165,8.906874876224145e-05,0.0,1388813079.073187,20408401.264342632,20084723.544262946,66.44621513944223,323677.7200796865,6.264376114591117
08165964000100,,,,,1,-0.003358409526731129,-1.0,0.06397643417019115,-1.0,36693148.615341365,0.0,179606.35381526104,0.9799196787148594,-179606.35381526104,-0.052494478166711094
08212681000163,,,,,2,0.0005433197297425585,0.1442011130815135,1.458115751215584e-05,0.0,39102139245.71992,901467632.5791566,882298644.192008,110.86345381526104,19168988.38714862,37.26176946443452
08262956000173,,,,,1,-0.007548813278519624,-1.0,0.08424723135846802,-1.0,30844677.32423387,0.0,50114.64887096774,1.6935483870967742,-50114.64887096774,-0.08960310216486257
08336054000134,,,,,3,0.0009945368604232466,0.24647086680491248,0.014534863995332018,-0.19282109842503017,149841952.5961044,240412.7289558233,428286.87285140564,12359.915662650603,-187874.14389558235,0.06842422885708802
08418151000176,,,,,2,0.0005451106408081432,0.14470913193176616,1.678624433406397e-05,0.0,19648270466.858955,68064544.93819277,65223089.074578315,416.3855421686747,2841455.863614455,32.47365104188087
08543343000104,,,,,1,-0.010109200237086504,-1.0,0.1032073433649762,-1.0,9614067.565656565,0.0,108333.9991919192,2.8181818181818183,-108333.9991919192,-0.09795039681756888
08545860000112,,,,,3,0.0005421998188651216,0.14512358644062906,7.248160927896276e-05,0.0,1972260454.9228685,3834849.815338645,2637150.7756972113,11787.04780876494,1197699.0396414339,7.480515737148389
08608777000145,FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO ALCATRAZES - INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1,-0.1998047389399007,-1.0,0.44732390509466274,-1.0,6851615.582941176,0.0,1714247.8476470588,0.11764705882352941,-1714247.8476470588,-0.44666680377302437
08610270000126,,,,,3,0.0005420331499809219,0.14383432276662944,0.00011888172739606023,0.0,2390761473.7038155,8945087.329558233,10325640.67995984,48838.39357429719,-1380553.3504016064,4.559431982133909
08613597000151,,,,,1,-0.008566560929562652,-1.0,0.09496026133609053,-1.0,7722428.5540000005,0.0,74986.27608695652,0.9565217391304348,-74986.27608695652,-0.09021206143529062
08621525000156,,,,,1,-0.008349258645333204,-1.0,0.095434444326642,-1.0,55352961.62584746,0.0,886715.148220339,0.923728813559322,-886715.148220339,-0.08748684716763609
08672293000165,,,,,1,-0.010759435031536535,-1.0,0.10605111030610505,-1.0,14670419.443613445,0.0,295036.2660504201,2.2184873949579833,-295036.2660504201,-0.10145518515063719
08680805000135,,,,,1,-0.010854142562808368,-1.0,0.08974403458281373,-1.0,9623485.313793104,0.0,22322.91034482759,0.9852216748768473,-22322.91034482759,-0.1209455604850528
08710975000115,,,,,1,-0.00870156921566243,-1.0,0.09720889121316913,-1.0,21896214.13675926,0.0,347729.68675925926,0.9722222222222222,-347729.68675925926,-0.08951412887305525
08721112000143,,,,,1,-0.015290540762706284,-1.0,0.1250443036332314,-1.0,1955694.3321126762,0.0,34576.58985915493,0.8873239436619719,-34576.58985915493,-0.1222809861659521
08771975000125,,,,,2,0.0013250631268222552,0.17799838165240112,0.03665558064277918,-0.24445552248966568,5473223296.31316,28640000.0,23200000.0,1.0,5440000.0,0.03614901479082915
08815386000100,,,,,3,0.0014290914914665829,0.41095500382102124,0.009553816236776168,-0.06488104062618856,10985211.71952,2158.2641200000003,14654.95008,8226.932,-12496.68596,0.14958331373022246
08817895000163,,,,,1,-0.010446345407799032,-1.0,0.10610269055975549,-1.0,10387166.904301075,0.0,120793.27182795698,2.838709677419355,-120793.27182795698,-0.09845504720651549
08820407000177,,,,,1,-0.00722872082255741,-1.0,0.08809456561159446,-1.0,32950970.30688406,0.0,0.0010869565217391304,0.927536231884058,-0.0010869565217391304,-0.08205637626307805
08830947000131,,,,,3,0.0017028035212819685,0.4996829959375617,0.011625126647205709,-0.07479749334606327,2095317379.2726104,1723824.0126506023,1985057.7616867472,16287.783132530121,-261233.74903614493,0.1464761264937501
08831677000183,,,,,1,-0.004727870572181925,-1.0,0.07183163224675092,-1.0,1053579.7606153847,0.0,5665.426923076923,0.9897435897435898,-5665.426923076923,-0.06581878239855499
08834233000100,,,,,1,-0.013774728048594045,-1.0,0.11958553056512138,-1.0,7697832.993164557,0.0,276145.4791139241,0.8734177215189873,-276145.4791139241,-0.1151872470147456
08868502000140,,,,,1,-0.047310403475919006,-1.0,0.21829519583145834,-1.0,1026527.4205050505,0.0,51310.22757575758,0.40404040404040403,-51310.22757575758,-0.21672672774918275
08915927000163,,,,,2,0.0005404727673677441,0.14401176718720698,3.868991237456282e-05,0.0,31119130723.018,554751001.0618,594557780.64772,1996.1,-39806779.585919976,13.969345862956382
08927284000178,,,,,1,-0.00935646475591952,-1.0,0.10009015370529667,-1.0,52262356.612596154,0.0,710094.0629807692,2.855769230769231,-710094.0629807692,-0.09348037154052632
08935364000175,,,,,2,0.0004992198210859041,0.14083288744235944,0.0001392501381074496,0.0,1954522159.8178868,36594945.68837736,35682949.35154717,8182.479245283019,911996.3368301913,3.585057996141383
08940030000190,,,,,2,0.0005421843043219657,0.1438791418642671,1.4786979116075964e-05,0.0,1369282106.198514,18426391.04686747,18720071.497831326,78.60642570281125,-293680.4509638548,36.666333269688536
08967667000170,,,,,1,-0.0060638494680183355,-1.0,0.08317161049247648,-1.0,2749360.7101242235,0.0,20389.5950310559,0.8944099378881988,-20389.5950310559,-0.07290768366889874
08973951000159,,,,,3,0.0018681762939173944,0.5522498361609622,0.014246056102249674,-0.157767406445055,97868742.94376,146124.10628,250756.79552,8619.948,-104632.68924,0.13113638473053466
08980715000160,,,,,3,0.0004901573294050771,0.12898920718671247,0.0023703359503685203,-0.01682416533405278,195875469.66123998,23674.57704,295571.39952,9041.776,-271896.82248,0.20678812610038314
09005823000184,,,,,3,0.001738834896962398,0.5235757914374433,0.009653945156389693,-0.06885941823164929,173916335.60048002,408860.4596,440560.15912,16544.64,-31699.699520000024,0.1801165087219818
09021845000138,,,,,2,0.0005474846687377063,0.14538291271684045,1.8236299154089368e-05,0.0,1429376002.406305,30130547.804176707,37189800.18638554,22.931726907630523,-7059252.382208835,30.02169815880304
09051613000122,,,,,1,-0.015792059274019516,-1.0,0.12600472582236263,-1.0,5143305.954347827,0.0,651653.9175362319,2.1159420289855073,-651653.9175362319,-0.1253291031027094
09093521000105,,,,,1,-0.003996494765005988,-1.0,0.0676141023553284,-1.0,3910503.750221239,393.8053097345133,19042.113628318584,9.106194690265486,-18648.30831858407,-0.05910741436754488
09093883000104,,,,,2,0.0005519180982996701,0.14664220144568318,2.6039160159546608e-05,0.0,16444041637.061928,129694333.66939759,126665380.86562249,1887.429718875502,3028952.803775102,21.195695057673476
09110213000140,,,,,1,-0.07250480060251932,-1.0,0.26703511191650364,-1.0,218342.03461538462,0.0,16483.048205128205,0.3333333333333333,-16483.048205128205,-0.2715178542707525
09120778000109,,,,,2,0.0005562903822897307,0.14720724884994607,0.0005338634530554969,-0.005182571545469708,2431635010.572621,31567005.646653224,28646799.539435484,7.0,2920206.1072177403,1.0420087367020092
09134614000130,,,,,3,0.00020811528402657023,0.010207255035526108,0.01812739107057701,-0.3724658386035146,413231632.903,717295.16824,1205852.84428,31641.696,-488557.67604000005,0.01148070801894747
09136668000135,,,,,2,0.0005105112986947479,0.14423691983162157,0.0001412923496494496,0.0,4728569957.407547,15997853.221056603,21188698.13637736,4393.25283018868,-5190844.915320758,3.6131559844630026
09145017000101,,,,,1,-0.010040157405711035,-1.0,0.10322961948826744,-1.0,37948729.527187504,0.0,420003.73552083335,0.96875,-420003.73552083335,-0.09726043218489389
09145023000169,,,,,1,-0.01003944023120897,-1.0,0.1032296268477938,-1.0,32495896.124957263,0.0,359448.0122222222,0.8034188034188035,-359448.0122222222,-0.09725347788006201
09145231000168,,,,,1,-0.010027883108455983,-1.0,0.10323056961827955,-1.0,56915894.68824743,0.0,627237.3434020618,0.9587628865979382,-627237.3434020618,-0.0971406352356337
09145234000100,,,,,1,-0.010027252290867341,-1.0,0.10323041164524112,-1.0,58218942.304845355,0.0,641486.4891752577,0.9587628865979382,-641486.4891752577,-0.09713467311674324
09145291000180,,,,,2,0.0005337682235622152,0.14149541802726584,1.5688976490002542e-05,0.0,5904577055.130844,18884894.871084336,16767432.426626505,4.0,2117462.444457831,34.02186394391931
09181313000168,,,,,2,0.0005432871068842978,0.14419176118733357,3.032962135151502e-05,0.0,5879279047.071164,16347777.687871484,15029805.360120483,10.967871485943775,1317972.3277510013,17.912756001392005
09215250000113,,,,,2,0.000538010688282996,0.14269638486122305,2.045066711500555e-05,0.0,23385051172.562286,985236473.7105622,969763650.9328113,25406.983935742974,15472822.777750969,26.307732909516385
09235147000135,,,,,1,-0.061167801664316394,-1.0,0.2505554767641744,-1.0,222462.3065656566,0.0,14817.155353535352,0.15151515151515152,-14817.155353535352,-0.244128775208886
09238487000110,,,,,2,0.0005356603612702608,0.14264246625037091,3.882036473112782e-05,0.0,2348841002.3916802,21034114.882080004,22741527.07056,80.164,-1707412.1884799972,13.79843710846811
09241718000144,VITÓRIA TV FICFI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1,-0.043197948617474606,-1.0,0.20857786900934314,-1.0,39286847.42586207,0.0,1792200.021724138,17.448275862068964,-1792200.021724138,-0.20710705705570123
09283056000175,,,,,1,-1.0,-1.0,,-1.0,0.0,0.0,367781.8757575758,0.0,-367781.8757575758,
09300201000189,,,,,3,0.0004965074234731759,0.13100113786909295,2.5383642325779897e-05,0.0,431880942.0261044,324095.28477911645,562606.5048192771,17723.9156626506,-238511.22004016064,19.560133140109592
09300207000156,,,,,2,0.0005320717201714551,0.14222965842733326,5.394997629078688e-05,0.0,10040517375.03769,17861379.99689243,24706034.27378486,74211.81673306772,-6844654.276892431,9.8623161074923
09327462000192,,,,,1,-0.003369796930121958,-1.0,0.06541911259406127,-1.0,1676045.0765983607,0.0,7743.006762295083,1.9262295081967213,-7743.006762295083,-0.05151089332306026
09329721000114,,,,,2,0.0005576772466234512,0.14828015760626467,2.8351374867081793e-05,0.0,5938843591.135863,64073059.36409639,70446839.79859437,26.91566265060241,-6373780.434497982,19.670201153841006
09412694000149,,,,,1,0.29186925597487257,-0.8069134670786267,1.1335660524947146,-0.8313680603853162,68335349.42335276,245732.6013411079,148606.60909620993,371.1865889212828,97125.99224489796,0.25747882563396846
09468618000155,,,,,2,0.0005565298897684391,0.14795363765750924,2.9748823274342826e-05,0.0,22877339544.0651,22085753.333212852,26229702.46674699,5.0,-4143949.133534137,18.707627008844547
09531769000100,SAFRA PETROBRAS 2 FIF CIC EM AÇÕES RESP LIMITADA,FI,Ações,Fundos de Mono Ação,1,-0.01977952539132614,-1.0,0.13600996787502068,-1.0,1640207.5623214284,0.0,28703.035178571427,10.607142857142858,-28703.035178571427,-0.1454270278888788
09548706000167,FI EM COTAS DE FUNDOS DE INVESTIMENTO LARANJAL MULTIMERCADO CRÉDITO PRIVADO PRECE I,FI,Multimercado,Multimercados Livre,1,-0.04307498275703833,-1.0,0.1820110771832564,-1.0,2500556.860545455,0.0,111717.80163636363,0.5454545454545454,-111717.80163636363,-0.2366613253635581
09548734000184,FI EM COTAS DE FUNDOS DE INVESTIMENTO ALEGRIA MULTIMERCADO CRÉDITO PRIVADO - PRECE I,FI,Multimercado,Multimercados Livre,1,-0.03325610654126428,-1.0,0.14045650460261733,-1.0,24935186.986447368,481079.29434210534,1411267.7265789474,0.7631578947368421,-930188.4322368421,-0.2367715659403115
09555452000104,,,,,2,0.09696267723727728,21.144512332781538,1.4980756661906554,-0.5886174557018073,461539090.9301205,46007228.915662654,46370281.124497995,1.0,-363052.20883534104,0.06472481959728806
09577034000118,,,,,2,0.0007614585756963121,0.1922344616141285,0.009993105247679296,-0.06520413352740864,9027284150.520403,26209677.419354837,20967741.93548387,1.0,5241935.483870968,0.0761983944753455
09577043000109,SANTANDER PB LOTPAR IV RENDA FIXA REFERENCIADO DI FUNDO DE INVESTIMENTO,FI,Renda Fixa,Renda Fixa Duração Baixa Soberano,1,-0.01840471645120847,-1.0,0.13742589822846496,-1.0,5374173.304385966,0.0,104541.52192982456,0.9122807017543859,-104541.52192982456,-0.13392465822280003
09577447000100,,,,,2,0.0005399121110473173,0.1432350356731642,2.4776278318549808e-05,0.0,8995954925.206947,856961081.2384337,852962013.4108434,856.570281124498,3999067.8275903463,21.791493625702827
09591381000103,,,,,2,0.0005082672403454804,0.14530403821173077,0.00014357692690221036,0.0,2247592999.7183585,31230104.17067164,35147315.744477615,248.80223880597015,-3917211.573805973,3.5400342611571496
09601190000177,,,,,3,0.0018321860824065265,0.5229576431810363,0.016328284124669714,-0.1212260769335684,148574554.47963855,559361.5947389558,359738.99710843374,35081.42168674699,199622.5976305221,0.11220934596785671
09606287000172,,,,,1,-0.0052977469274205465,-1.0,0.07676922951208547,-1.0,21315083.13417143,1142.857142857143,226346.02891428574,15.84,-225203.1717714286,-0.06900872864155219
09620860000100,,,,,3,0.0005628340411743905,0.1497470968396284,0.00011295345339412535,0.0,499703300.9291968,1766776.6253815263,1393644.5240562249,8075.718875502008,373132.10132530145,4.982884757055717
09625871000175,,,,,1,-0.002859035039696205,-1.0,0.08193089780066373,-1.0,17188755.78123656,5896.326021505376,637288.9486021505,19.155913978494624,-631392.6225806451,-0.03489568790826852
09625909000100,,,,,3,,,,-1.0,1157120684.7828915,6908260.183293173,2892150.6393975904,24339.41767068273,4016109.5438955827,
09636393000107,,,,,2,0.0005484827196756423,0.14566629916876184,1.7167296301354732e-05,0.0,8700993456.84514,43029739.135261044,44547526.11345381,136789.51807228915,-1517786.978192769,31.94927786225485
09636818000170,,,,,2,0.0005018936051238954,0.14335766738049682,0.00014305431172272268,0.0,821903440.9061193,24408092.52910448,24825566.5305597,149.13059701492537,-417474.0014552213,3.508412987206557
09639924000107,,,,,2,0.0005451674984402787,0.14534904014834216,4.830706294656986e-05,0.0,3288661452.69416,46258550.31128,72963868.16776,6.008,-26705317.856480002,11.285461487138278
09648050000154,,,,,3,0.0027952729593808674,0.951233686817401,0.014606669678534653,-0.13313617386496637,137615871.28320003,537205.405,474926.66292000003,9369.7,62278.742079999996,0.19136962914199962
09720710000160,,,,,3,0.0005518846462726809,0.14852791393214382,0.00017428573986007158,0.0,294845635.45031744,1483466.1770634921,1246106.3321825396,140076.95238095237,237359.8448809525,3.166550784451851
10237450000156,,,,,2,0.0005415687097311676,0.14370461737143403,1.4609769114337383e-05,0.0,974689805.7321687,46747770.98795181,43126067.401646584,53.93574297188755,3621703.5863052234,37.06894376583241
10263636000180,,,,,2,0.0005532472994280966,0.14701970150606436,5.516846285320406e-05,0.0,1871548061.3253815,45241995.18269076,44406046.10337349,429.9437751004016,835949.0793172717,10.028325438397912
10264255000115,,,,,2,0.0005631461840667337,0.14983675008919484,8.856617472036607e-05,-0.00038572566818596837,39679988943.099434,107326394.23626506,98117269.16200803,18.955823293172692,9209125.074257031,6.358479248367452
10265308000112,,,,,1,-0.0039051269799879737,-1.0,0.06571755088254766,-1.0,38651911.412480004,0.0,171405.58176,0.924,-171405.58176,-0.059422892781980444
10266524000182,,,,,1,-0.017073983002744198,-1.0,0.13251671127764333,-1.0,3700179.950952381,0.0,0.00031746031746031746,0.8888888888888888,-0.00031746031746031746,-0.12884399890494957
10277962000146,BIG CREEK FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,FI,Multimercado,Multimercados Invest. no Exterior,1,-0.02606429023942394,-1.0,0.16457520604583284,-1.0,24229743.888214286,0.0,687310.8203571428,0.6428571428571429,-687310.8203571428,-0.1583731284052912
10292565000143,,,,,1,-0.0065749803883389715,-1.0,0.08425973660977859,-1.0,9857057.9469863,0.0,83827.53143835616,0.9657534246575342,-83827.53143835616,-0.07803229220604904
10295490000154,,,,,1,-0.002288660118438928,-0.6986689980689709,0.047634612751462406,-0.7482283333868154,42769998.88626506,0.0,0.0,1.0,0.0,-0.0480461577462633
10304401000199,,,,,3,0.0005232559097576601,0.13912046211156626,4.0731583942223006e-05,0.0,1859367599.9153998,2590948.6764,3094630.27696,18414.384,-503681.6005599997,12.84644148628958
10320188000109,,,,,3,0.0005490741488118641,0.1457719528449395,0.0006648334016005686,-0.002888584457064036,2537882830.926506,6484585.387911647,5270815.903212852,28177.86746987952,1213769.4846987948,0.8258823150130284
10322633000170,,,,,2,0.0005459870435425884,0.1449577537089095,2.7839938640687107e-05,0.0,17758045693.60538,65549017.14293173,59157198.831365466,27953.9156626506,6391818.311566263,19.611646799560372
10326625000100,,,,,3,0.0005287256577509898,0.14121338238335412,0.0006612528755389824,-0.005441107201341601,841895410.0590439,2009866.2514741037,1615642.8968525897,11952.788844621515,394223.354621514,0.7995816385978349
10347184000114,,,,,2,0.000520509335594097,0.14427915658701096,0.0001234209387967667,0.0,7315180555.172692,92478445.69765384,89267676.51376922,65.25,3210769.1838846207,4.2173503189049875
10347195000102,,,,,2,0.0005047853144293345,0.14250945830111572,0.00014004986105090096,0.0,2169075389.2737737,157668021.9936604,159776197.94169813,112.55094339622642,-2108175.9480377436,3.604325706870004
